time_sec,target_rps,actual_sent,success_count,fail_count,sla_violation_count,avg_latency_ms,p95_latency_ms,active_ports,scenario,phase
635,620,620,620,0,205,828.12,1336.54,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
636,555,555,555,0,122,757.45,1198.25,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
637,546,546,546,0,82,688.84,1101.3,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
638,503,503,503,0,28,650.6,1003.28,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
639,638,638,638,0,211,817.43,1348.93,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
640,605,605,605,0,138,782.13,1209.54,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
641,622,622,622,0,180,807.86,1368.75,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
642,579,579,579,0,113,696.45,1094.36,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
643,587,587,587,0,188,853.48,1348.65,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
644,500,500,500,0,61,712.45,1123.77,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
645,512,512,512,0,128,752.61,1195.61,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
646,511,511,511,0,135,793.6,1226.36,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
647,530,530,530,0,83,708.04,1085.5,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
648,500,500,500,0,59,661.35,1055.17,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
649,659,659,659,0,208,813.45,1303.05,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
650,615,615,615,0,157,785.83,1226.52,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
651,611,611,611,0,132,726.74,1179.53,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
652,697,697,697,0,265,944.05,1665.13,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
653,532,532,532,0,54,694.95,1099.53,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
654,605,605,605,0,125,758.99,1211.01,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
655,695,695,695,0,302,979.93,1766.13,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
656,519,519,519,0,127,809.39,1256.03,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
657,512,512,512,0,175,894.1,1253.98,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
658,676,676,676,0,291,944.69,1565.81,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
659,582,582,582,0,138,766.58,1232.1,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
660,694,694,694,0,241,824.46,1394.48,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
661,695,695,695,0,266,902.51,1525.2,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
662,570,570,570,0,145,769.52,1211.01,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
663,642,642,642,0,178,819.38,1351.55,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
664,632,632,632,0,151,764.07,1308.68,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
665,689,689,689,0,212,830.5,1380.67,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
666,693,693,693,0,300,949.84,1562.19,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
667,588,588,588,0,255,991.12,1639.37,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
668,642,642,642,0,245,878.54,1447.84,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
669,515,515,515,0,121,791.01,1150.31,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
670,691,691,691,0,274,919.74,1497.61,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
671,657,657,657,0,166,794.29,1278.81,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
672,594,594,594,0,126,730.35,1184.32,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
673,521,521,521,0,104,711.08,1119.73,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
674,526,526,526,0,98,713.04,1125.71,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
675,628,628,628,0,168,750.31,1229.35,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
676,636,636,636,0,166,768.57,1256.49,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
677,552,552,552,0,134,744.13,1198.93,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
678,586,586,586,0,160,784.55,1294.36,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
679,640,640,640,0,271,967.1,1536.9,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
680,674,674,674,0,271,939.74,1544.16,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
681,619,619,619,0,131,717.31,1211.34,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
682,599,599,599,0,168,786.59,1286.22,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
683,642,642,642,0,170,806.34,1311.14,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
684,698,698,698,0,254,878.78,1445.79,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
685,667,667,667,0,201,812.83,1363.4,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
686,648,648,648,0,190,809.76,1353.03,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
687,618,618,618,0,191,791.73,1330.15,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
688,577,577,577,0,88,708.66,1147.54,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
689,588,588,588,0,214,912.47,1482.7,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
690,661,661,661,0,435,1180.53,1826.31,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
691,682,682,682,0,269,945.14,1589.93,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
692,503,503,503,0,57,695.42,1063.38,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
693,640,640,640,0,219,849.75,1335.35,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
694,517,517,517,0,104,744.06,1194.11,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
695,630,630,630,0,175,779.36,1242.27,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
696,644,644,644,0,189,787.77,1326.77,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
697,666,666,666,0,190,816.81,1357.52,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
698,688,688,688,0,240,868.96,1442.42,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
699,555,555,555,0,124,768.85,1235.98,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
700,529,529,529,0,161,883.07,1347.28,"8001,8002,8003,8004,8005,8006,8007",sale_event,peak
701,484,484,484,0,16,681.05,994.25,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
702,508,508,508,0,136,769.39,1240.84,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
703,504,504,504,0,80,758.62,1127.59,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
704,498,498,498,0,68,750.66,1102.17,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
705,491,491,491,0,55,697.28,1065.06,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
706,481,481,481,0,52,707.96,1091.4,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
707,484,484,484,0,67,674.62,1058.55,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
708,490,490,490,0,0,649.04,978.05,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
709,466,466,466,0,17,676.79,991.48,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
710,478,478,478,0,23,620.55,990.72,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
711,484,484,484,0,38,663.48,1010.21,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
712,461,461,461,0,1,626.39,958.53,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
713,461,461,461,0,20,655.34,997.0,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
714,496,496,496,0,24,639.98,987.5,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
715,473,473,473,0,63,714.27,1095.48,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
716,462,462,462,0,28,698.86,1005.29,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
717,490,490,490,0,47,680.01,1012.07,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
718,477,477,477,0,35,650.26,1008.16,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
719,464,464,464,0,0,614.68,937.29,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
720,467,467,467,0,4,640.74,975.99,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
721,480,480,480,0,17,668.95,976.78,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
722,476,476,476,0,48,675.61,1027.37,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
723,442,442,442,0,0,626.83,893.29,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
724,461,461,461,0,0,608.58,956.73,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
725,465,465,465,0,0,660.12,965.23,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
726,445,445,445,0,0,618.7,905.25,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
727,472,472,472,0,2,630.44,993.99,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
728,450,450,450,0,0,610.95,884.5,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
729,454,454,454,0,16,652.09,996.62,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
730,460,460,460,0,66,743.73,1098.41,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
731,450,450,450,0,57,709.1,1069.49,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
732,450,450,450,0,0,652.87,926.05,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
733,448,448,448,0,0,634.51,970.0,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
734,442,442,442,0,0,630.98,946.72,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
735,436,436,436,0,0,588.27,887.64,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
736,426,426,426,0,0,628.91,880.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
737,428,428,428,0,0,633.2,914.97,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
738,428,428,428,0,0,628.52,946.15,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
739,421,421,421,0,0,592.43,852.31,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
740,444,444,444,0,13,630.55,970.52,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
741,449,449,449,0,0,595.94,963.09,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
742,423,423,423,0,0,601.79,857.11,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
743,432,432,432,0,0,594.24,872.46,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
744,444,444,444,0,42,704.24,1066.54,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
745,403,403,403,0,26,739.15,1013.19,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
746,417,417,417,0,0,673.34,961.12,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
747,436,436,436,0,7,638.79,947.5,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
748,423,423,423,0,42,720.38,1026.69,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
749,431,431,431,0,12,688.17,955.92,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
750,403,403,403,0,0,573.29,802.68,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
751,432,432,432,0,0,648.61,942.57,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
752,401,401,401,0,0,579.47,868.69,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
753,414,414,414,0,0,617.6,863.46,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
754,403,403,403,0,0,598.04,804.0,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
755,423,423,423,0,0,577.52,851.5,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
756,398,398,398,0,0,600.05,868.0,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
757,403,403,403,0,0,567.04,807.76,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
758,398,398,398,0,0,574.85,827.13,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
759,396,396,396,0,0,614.03,856.59,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
760,390,390,390,0,0,698.14,909.02,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
761,395,395,395,0,0,660.4,938.95,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
762,386,386,386,0,0,675.95,862.18,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
763,378,378,378,0,0,627.86,915.43,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
764,396,396,396,0,0,655.45,911.55,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
765,398,398,398,0,0,572.45,790.26,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
766,366,366,366,0,0,551.2,737.75,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
767,387,387,387,0,0,580.94,812.63,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
768,383,383,383,0,0,595.47,810.11,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
769,383,383,383,0,0,660.24,874.55,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
770,367,367,367,0,0,591.95,773.31,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
771,394,394,394,0,0,585.6,841.98,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
772,383,383,383,0,0,586.83,781.98,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
773,371,371,371,0,0,584.77,792.06,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
774,357,357,357,0,0,587.88,751.78,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
775,358,358,358,0,0,548.77,754.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
776,382,382,382,0,0,585.81,838.08,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
777,353,353,353,0,0,551.01,717.54,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
778,380,380,380,0,0,631.37,887.4,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
779,358,358,358,0,0,651.11,810.86,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
780,366,366,366,0,10,755.63,952.63,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
781,350,350,350,0,0,639.55,858.94,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
782,368,368,368,0,0,618.45,814.07,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
783,358,358,358,0,0,554.89,736.51,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
784,347,347,347,0,0,576.4,726.61,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
785,361,361,361,0,0,558.6,762.19,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
786,370,370,370,0,0,541.61,752.37,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
787,367,367,367,0,0,561.56,764.53,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
788,356,356,356,0,0,529.36,694.76,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
789,331,331,331,0,0,505.93,670.23,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
790,340,340,340,0,0,515.24,665.48,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
791,336,336,336,0,0,538.74,720.09,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
792,345,345,345,0,0,585.79,748.13,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
793,342,342,342,0,0,532.97,681.96,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
794,327,327,327,0,0,483.14,663.68,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
795,316,316,316,0,0,506.47,628.07,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
796,335,335,335,0,0,502.56,691.51,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
797,326,326,326,0,0,581.95,750.69,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
798,310,310,310,0,0,531.19,677.72,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
799,320,320,320,0,0,586.89,755.06,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
800,315,315,315,0,0,623.37,770.8,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
801,324,324,324,0,0,510.4,680.23,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
802,326,326,326,0,0,636.66,786.18,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
803,318,318,318,0,0,517.33,647.63,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
804,298,298,298,0,0,514.01,605.79,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
805,335,335,335,0,0,540.66,680.79,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
806,325,325,325,0,0,491.28,641.33,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
807,304,304,304,0,0,505.26,618.39,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
808,314,314,314,0,0,558.51,731.84,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
809,302,302,302,0,0,489.02,600.45,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
810,300,300,300,0,0,525.84,673.38,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
811,308,308,308,0,0,487.48,608.09,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
812,324,324,324,0,0,523.29,703.43,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
813,313,313,313,0,0,560.11,702.98,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
814,308,308,308,0,0,524.82,638.38,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
815,291,291,291,0,0,476.06,589.78,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
816,278,278,278,0,0,460.53,599.04,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
817,315,315,315,0,0,510.29,647.43,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
818,286,286,286,0,0,495.52,642.36,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
819,272,272,272,0,0,471.41,573.05,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
820,303,303,303,0,0,461.23,588.44,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
821,280,280,280,0,0,509.08,623.35,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
822,269,269,269,0,0,510.5,643.29,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
823,297,297,297,0,0,437.12,582.76,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
824,285,285,285,0,0,524.06,625.67,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
825,267,267,267,0,0,395.69,507.95,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
826,295,295,295,0,0,505.92,632.19,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
827,294,294,294,0,0,483.55,622.42,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
828,274,274,274,0,0,435.76,547.58,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
829,262,262,262,0,0,514.21,596.81,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
830,279,279,279,0,0,431.57,587.18,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
831,280,280,280,0,0,447.81,577.11,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
832,277,277,277,0,0,463.2,553.34,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
833,285,285,285,0,0,449.4,550.11,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
834,260,260,260,0,0,434.58,617.25,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
835,244,244,244,0,0,403.02,485.88,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
836,253,253,253,0,0,438.15,519.83,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
837,271,271,271,0,0,496.77,589.75,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
838,277,277,277,0,0,469.03,630.26,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
839,251,251,251,0,0,397.81,541.83,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
840,258,258,258,0,0,462.58,565.79,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
841,234,234,234,0,0,354.18,466.68,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
842,261,261,261,0,0,462.38,570.28,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
843,270,270,270,0,0,442.69,569.11,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
844,238,238,238,0,0,391.22,489.22,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
845,255,255,255,0,0,415.12,526.79,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
846,230,230,230,0,0,382.93,499.85,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
847,225,225,225,0,0,470.86,589.87,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
848,229,229,229,0,0,438.23,555.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
849,223,223,223,0,0,415.24,484.65,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
850,251,251,251,0,0,378.02,537.71,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
851,236,236,236,0,0,356.08,455.07,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
852,220,220,220,0,0,322.35,429.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
853,246,246,246,0,0,390.8,484.34,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
854,236,236,236,0,0,403.51,486.35,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
855,212,212,212,0,0,342.57,410.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
856,229,229,229,0,0,406.25,504.24,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
857,222,222,222,0,0,332.54,432.75,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
858,242,242,242,0,0,434.3,524.86,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
859,208,208,208,0,0,359.52,444.69,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
860,229,229,229,0,0,393.27,448.86,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
861,234,234,234,0,0,368.91,470.61,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
862,217,217,217,0,0,365.76,452.44,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
863,213,213,213,0,0,329.73,419.94,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
864,217,217,217,0,0,345.5,452.81,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
865,221,221,221,0,0,408.9,489.73,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
866,200,200,200,0,0,316.85,405.86,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
867,201,201,201,0,0,334.21,402.13,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
868,196,196,196,0,0,310.1,386.5,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
869,211,211,211,0,0,323.92,415.8,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
870,219,219,219,0,0,364.17,444.39,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
871,217,217,217,0,0,342.76,423.34,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
872,205,205,205,0,0,347.86,441.36,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
873,182,182,182,0,0,324.2,399.74,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
874,194,194,194,0,0,304.7,380.76,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
875,207,207,207,0,0,342.96,430.78,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
876,183,183,183,0,0,327.39,372.4,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
877,176,176,176,0,0,280.21,352.05,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
878,178,178,178,0,0,350.6,402.63,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
879,185,185,185,0,0,319.44,401.8,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
880,169,169,169,0,0,299.5,389.1,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
881,183,183,183,0,0,305.95,374.34,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
882,197,197,197,0,0,331.03,400.91,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
883,189,189,189,0,0,299.18,379.67,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
884,186,186,186,0,0,318.04,399.7,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
885,172,172,172,0,0,252.09,328.15,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
886,189,189,189,0,0,307.08,368.09,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
887,180,180,180,0,0,294.79,350.83,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
888,154,154,154,0,0,253.57,317.87,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
889,178,178,178,0,0,276.17,355.06,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
890,147,147,147,0,0,247.46,328.24,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
891,156,156,156,0,0,224.02,285.64,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
892,159,159,159,0,0,245.52,315.62,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
893,177,177,177,0,0,298.39,396.32,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
894,177,177,177,0,0,338.74,402.08,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
895,157,157,157,0,0,249.58,317.24,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
896,150,150,150,0,0,207.42,288.59,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
897,140,140,140,0,0,253.12,307.82,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
898,157,157,157,0,0,240.4,305.26,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
899,152,152,152,0,0,232.75,292.15,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
900,132,132,132,0,0,195.19,241.7,"8001,8002,8003,8004,8005,8006,8007",sale_event,cool_down
901,97,97,97,0,0,155.76,194.54,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
902,102,102,102,0,0,172.1,196.61,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
903,102,102,102,0,0,179.95,222.51,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
